Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue
554685,22752,SET 7 BABUSHKA NESTING BOXES,47.0,2011-11-30 00:39:23.525835,9.01,12787.0,Australia,423.46999999999997
536438,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,49.0,2010-05-09 20:14:22.672811,22.58,12208.0,Germany,1106.4199999999998
557200,22752,SET 7 BABUSHKA NESTING BOXES,86.0,2011-03-19 03:53:40.198058,13.69,12266.0,United Kingdom,1177.34
512288,22632,HAND WARMER RED POLKA DOT,18.0,2010-08-31 10:45:56.740856,19.53,17092.0,Netherlands,351.54
569999,20719,WOODLAND CHARLOTTE BAG 16PE,27.0,2011-01-20 08:19:06.465339,2.23,12553.0,United Kingdom,60.21
572310,22632,HAND WARMER RED POLKA DOT,72.0,2010-06-19 03:32:54.899499,14.31,17625.0,United Kingdom,1030.32
532509,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6.0,2010-03-08 12:59:30.703010,2.94,13587.0,United Kingdom,17.64
511454,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,75.0,2010-02-24 00:33:10.783410,4.83,16516.0,Germany,362.25
545855,22633,HAND WARMER UNION JACK,93.0,2011-11-16 17:06:52.628689,2.03,17538.0,United Kingdom,188.79
519654,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,71.0,2011-09-18 02:07:21.219727,1.68,13513.0,United Kingdom,119.28
525829,71053,WHITE METAL LANTERN,59.0,2011-04-05 07:28:42.168840,6.01,17144.0,United Kingdom,354.59
560641,85123A,WHITE HANGING HEART T-LIGHT HOLDER,47.0,2011-09-02 05:47:53.575840,9.9,17351.0,United Kingdom,465.3
598499,22752,SET 7 BABUSHKA NESTING BOXES,32.0,2011-08-11 05:51:33.832728,11.53,15061.0,United Kingdom,368.96
554738,22632,HAND WARMER RED POLKA DOT,83.0,2010-04-13 19:02:56.134915,18.83,12220.0,United Kingdom,1562.8899999999999
508981,84029E,RED WOOLLY HOTTIE WHITE HEART,97.0,2011-04-04 08:54:07.377193,22.84,14344.0,United Kingdom,2215.48
536321,22752,SET 7 BABUSHKA NESTING BOXES,54.0,2011-06-20 01:44:28.849887,1.1,13971.0,United Kingdom,59.400000000000006
541772,84406B,CREAM CUPID HEARTS COAT HANGER,46.0,2010-08-06 02:56:29.273458,22.4,16438.0,France,1030.3999999999999
530380,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,41.0,2011-03-08 05:39:42.233552,24.48,16688.0,United Kingdom,1003.6800000000001
591643,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8.0,2010-01-09 20:53:20.784390,11.67,16064.0,France,93.36
524549,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32.0,2010-07-11 06:57:38.456711,4.03,13984.0,United Kingdom,128.96
533172,84029E,RED WOOLLY HOTTIE WHITE HEART,30.0,2010-02-17 01:50:07.706637,12.15,12891.0,Germany,364.5
592859,22633,HAND WARMER UNION JACK,46.0,2011-02-13 21:02:22.955191,7.93,17669.0,United Kingdom,364.78
508144,22633,HAND WARMER UNION JACK,92.0,2010-07-31 14:57:24.337680,24.86,16802.0,United Kingdom,2287.12
519228,84029E,RED WOOLLY HOTTIE WHITE HEART,52.0,2010-08-29 18:49:22.878713,5.03,17161.0,Germany,261.56
567872,20719,WOODLAND CHARLOTTE BAG 16PE,96.0,2010-12-12 11:44:32.379645,9.78,15526.0,United Kingdom,938.8799999999999
540614,71053,WHITE METAL LANTERN,89.0,2010-08-25 14:05:52.269830,15.6,13205.0,United Kingdom,1388.3999999999999
514013,22752,SET 7 BABUSHKA NESTING BOXES,98.0,2010-07-26 06:26:43.216001,8.96,16852.0,France,878.08
586982,21730,GLASS STAR FROSTED T-LIGHT HOLDER,97.0,2010-02-26 15:04:19.437199,24.35,13855.0,United Kingdom,2361.9500000000003
530137,84029E,RED WOOLLY HOTTIE WHITE HEART,89.0,2011-05-14 09:15:51.975683,22.8,14435.0,United Kingdom,2029.2
575345,85123A,WHITE HANGING HEART T-LIGHT HOLDER,61.0,2011-04-04 07:09:55.470144,3.44,15098.0,United Kingdom,209.84
530080,22632,HAND WARMER RED POLKA DOT,44.0,2010-09-30 18:25:05.794685,23.64,15386.0,United Kingdom,1040.16
552746,20719,WOODLAND CHARLOTTE BAG 16PE,62.0,2011-05-19 05:37:09.748014,3.65,17440.0,United Kingdom,226.29999999999998
575253,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,44.0,2011-07-10 11:28:26.637905,18.55,16543.0,United Kingdom,816.2
579096,22633,HAND WARMER UNION JACK,48.0,2011-05-22 16:58:41.286400,11.43,13816.0,Germany,548.64
591807,84029E,RED WOOLLY HOTTIE WHITE HEART,74.0,2010-11-19 09:45:14.030787,10.47,13777.0,France,774.7800000000001
528266,22633,HAND WARMER UNION JACK,59.0,2010-05-10 13:36:21.743308,16.65,14504.0,United Kingdom,982.3499999999999
532688,85123A,WHITE HANGING HEART T-LIGHT HOLDER,57.0,2010-10-09 21:14:06.082949,18.33,14939.0,United Kingdom,1044.81
544122,22633,HAND WARMER UNION JACK,95.0,2010-02-04 11:39:35.879988,23.33,12838.0,United Kingdom,2216.35
590864,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11.0,2011-05-21 16:39:54.587704,6.79,14701.0,United Kingdom,74.69
500715,71053,WHITE METAL LANTERN,25.0,2010-05-20 08:03:09.195019,17.6,17725.0,United Kingdom,440.00000000000006
515163,22752,SET 7 BABUSHKA NESTING BOXES,61.0,2010-10-22 13:08:49.816648,8.89,16759.0,United Kingdom,542.2900000000001
590059,84029E,RED WOOLLY HOTTIE WHITE HEART,54.0,2010-04-26 14:26:03.682713,3.98,15138.0,United Kingdom,214.92
551973,84406B,CREAM CUPID HEARTS COAT HANGER,84.0,2011-06-30 08:20:39.650946,5.0,16605.0,United Kingdom,420.0
548805,22752,SET 7 BABUSHKA NESTING BOXES,7.0,2010-12-18 10:08:48.757721,8.74,15686.0,United Kingdom,61.18
524444,85123A,WHITE HANGING HEART T-LIGHT HOLDER,97.0,2011-08-06 04:17:40.339248,18.03,15162.0,Australia,1748.91
591763,22752,SET 7 BABUSHKA NESTING BOXES,62.0,2010-04-02 20:48:58.170408,6.22,14752.0,United Kingdom,385.64
555303,84406B,CREAM CUPID HEARTS COAT HANGER,57.0,2010-01-30 06:37:18.572409,17.28,13189.0,United Kingdom,984.96
523780,21730,GLASS STAR FROSTED T-LIGHT HOLDER,99.0,2009-12-19 12:34:48.204725,12.65,16697.0,United Kingdom,1252.3500000000001
516033,71053,WHITE METAL LANTERN,93.0,2011-05-24 01:58:27.520345,2.75,12837.0,United Kingdom,255.75
577488,22752,SET 7 BABUSHKA NESTING BOXES,76.0,2010-04-22 13:10:56.887930,9.97,15898.0,United Kingdom,757.72
519285,22633,HAND WARMER UNION JACK,5.0,2010-12-12 03:03:32.844396,21.8,17097.0,United Kingdom,109.0
585512,85123A,WHITE HANGING HEART T-LIGHT HOLDER,76.0,2011-11-15 11:35:30.208844,24.74,15851.0,France,1880.2399999999998
588585,84029E,RED WOOLLY HOTTIE WHITE HEART,84.0,2010-06-19 19:10:42.062947,3.69,17206.0,United Kingdom,309.96
598387,71053,WHITE METAL LANTERN,65.0,2010-06-26 12:41:09.418570,7.48,15349.0,United Kingdom,486.20000000000005
564908,22752,SET 7 BABUSHKA NESTING BOXES,16.0,2010-07-30 23:19:37.174232,10.09,15310.0,United Kingdom,161.44
582005,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,30.0,2011-01-04 17:12:14.542602,20.37,16680.0,Australia,611.1
509934,22633,HAND WARMER UNION JACK,73.0,2011-04-03 03:22:44.957348,10.62,14386.0,United Kingdom,775.26
547647,22632,HAND WARMER RED POLKA DOT,42.0,2010-07-27 22:23:17.078144,19.02,17191.0,United Kingdom,798.84
509132,22632,HAND WARMER RED POLKA DOT,61.0,2010-06-08 13:59:56.470242,7.73,12373.0,United Kingdom,471.53000000000003
517420,22633,HAND WARMER UNION JACK,74.0,2010-12-16 02:34:27.732130,18.26,16675.0,United Kingdom,1351.24
583320,84406B,CREAM CUPID HEARTS COAT HANGER,77.0,2011-10-20 01:43:04.135699,11.93,16612.0,United Kingdom,918.61
536248,20719,WOODLAND CHARLOTTE BAG 16PE,48.0,2010-04-20 10:49:11.583488,13.86,13261.0,United Kingdom,665.28
553972,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,62.0,2010-07-06 19:17:20.219629,15.17,12120.0,France,940.54
560355,85123A,WHITE HANGING HEART T-LIGHT HOLDER,84.0,2011-01-31 11:45:40.150995,11.54,17532.0,United Kingdom,969.3599999999999
555310,22632,HAND WARMER RED POLKA DOT,93.0,2011-06-01 14:53:52.552211,11.92,17842.0,United Kingdom,1108.56
563348,20719,WOODLAND CHARLOTTE BAG 16PE,46.0,2011-04-16 07:26:52.040396,13.42,16138.0,United Kingdom,617.32
596007,22633,HAND WARMER UNION JACK,28.0,2010-05-24 07:34:04.082753,1.35,17623.0,United Kingdom,37.800000000000004
553982,21730,GLASS STAR FROSTED T-LIGHT HOLDER,77.0,2011-10-31 01:41:14.007255,4.63,15268.0,Germany,356.51
535540,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3.0,2010-11-24 16:31:43.245416,21.42,14042.0,United Kingdom,64.26
519323,84029E,RED WOOLLY HOTTIE WHITE HEART,48.0,2011-05-01 13:52:44.427885,4.45,12490.0,United Kingdom,213.60000000000002
566674,20719,WOODLAND CHARLOTTE BAG 16PE,19.0,2010-07-13 05:50:59.947053,18.5,17945.0,Germany,351.5
507211,22632,HAND WARMER RED POLKA DOT,92.0,2010-01-23 09:38:27.402686,15.76,16844.0,United Kingdom,1449.92
557547,22752,SET 7 BABUSHKA NESTING BOXES,83.0,2011-01-11 15:55:17.619374,7.93,15045.0,United Kingdom,658.1899999999999
547003,20719,WOODLAND CHARLOTTE BAG 16PE,82.0,2011-09-25 23:24:59.088145,17.09,12804.0,Germany,1401.3799999999999
532148,85123A,WHITE HANGING HEART T-LIGHT HOLDER,82.0,2011-11-30 16:17:10.689283,2.98,17585.0,United Kingdom,244.35999999999999
524936,20719,WOODLAND CHARLOTTE BAG 16PE,87.0,2010-09-05 15:48:14.048436,5.13,13177.0,United Kingdom,446.31
598517,21730,GLASS STAR FROSTED T-LIGHT HOLDER,40.0,2010-04-05 18:16:54.452397,1.32,14217.0,United Kingdom,52.800000000000004
583768,84406B,CREAM CUPID HEARTS COAT HANGER,50.0,2011-05-30 07:19:31.526620,22.6,13295.0,United Kingdom,1130.0
566141,22752,SET 7 BABUSHKA NESTING BOXES,29.0,2010-01-27 09:09:22.290420,13.32,16246.0,United Kingdom,386.28000000000003
516749,22633,HAND WARMER UNION JACK,42.0,2011-09-06 00:06:12.742425,24.71,14414.0,United Kingdom,1037.82
583148,22633,HAND WARMER UNION JACK,29.0,2011-01-30 04:30:05.824100,4.72,12650.0,United Kingdom,136.88
533666,84406B,CREAM CUPID HEARTS COAT HANGER,66.0,2010-05-14 06:10:29.002843,3.76,16915.0,United Kingdom,248.16
528858,71053,WHITE METAL LANTERN,17.0,2011-05-15 18:15:38.209628,7.72,14286.0,United Kingdom,131.24
543731,71053,WHITE METAL LANTERN,31.0,2011-05-25 00:33:02.311991,22.65,14751.0,United Kingdom,702.15
527640,84029E,RED WOOLLY HOTTIE WHITE HEART,92.0,2011-11-04 11:37:20.337287,10.58,15198.0,United Kingdom,973.36
521764,20719,WOODLAND CHARLOTTE BAG 16PE,52.0,2011-01-17 16:03:45.904500,19.94,12941.0,United Kingdom,1036.88
547937,21730,GLASS STAR FROSTED T-LIGHT HOLDER,39.0,2010-11-21 12:06:59.335228,5.47,12540.0,United Kingdom,213.32999999999998
516473,22633,HAND WARMER UNION JACK,60.0,2010-02-24 07:29:58.411608,12.59,14680.0,United Kingdom,755.4
550140,20719,WOODLAND CHARLOTTE BAG 16PE,94.0,2010-07-08 18:10:41.709971,3.62,17805.0,United Kingdom,340.28000000000003
556209,22633,HAND WARMER UNION JACK,99.0,2010-09-10 22:34:43.263065,10.62,15727.0,United Kingdom,1051.3799999999999
567976,22633,HAND WARMER UNION JACK,51.0,2010-02-26 06:23:19.901951,6.93,14529.0,United Kingdom,353.43
513461,20719,WOODLAND CHARLOTTE BAG 16PE,84.0,2009-12-18 15:44:25.320129,13.96,13202.0,United Kingdom,1172.64
505563,84406B,CREAM CUPID HEARTS COAT HANGER,16.0,2011-10-30 23:57:02.100205,19.62,16964.0,Netherlands,313.92
511403,71053,WHITE METAL LANTERN,98.0,2010-05-07 23:05:13.089518,23.49,12650.0,United Kingdom,2302.02
582212,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,14.0,2009-12-14 12:45:06.618295,7.45,15006.0,France,104.3
526065,85123A,WHITE HANGING HEART T-LIGHT HOLDER,90.0,2010-01-25 22:25:24.149426,18.71,16532.0,United Kingdom,1683.9
548374,84406B,CREAM CUPID HEARTS COAT HANGER,84.0,2010-07-04 18:39:46.822237,22.2,17884.0,United Kingdom,1864.8
586185,21730,GLASS STAR FROSTED T-LIGHT HOLDER,51.0,2011-05-26 13:01:12.360035,14.86,12313.0,United Kingdom,757.86
505429,21730,GLASS STAR FROSTED T-LIGHT HOLDER,24.0,2010-04-22 02:45:45.445631,15.49,16114.0,United Kingdom,371.76
509282,21730,GLASS STAR FROSTED T-LIGHT HOLDER,43.0,2011-02-18 00:01:41.657025,1.05,16913.0,United Kingdom,45.15
555351,20719,WOODLAND CHARLOTTE BAG 16PE,73.0,2010-07-30 05:57:38.103735,6.79,12121.0,United Kingdom,495.67
577357,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19.0,2011-01-23 02:18:38.933228,14.83,17174.0,United Kingdom,281.77
551767,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,84.0,2011-03-14 21:25:57.682125,5.31,12168.0,Australia,446.03999999999996
508342,21730,GLASS STAR FROSTED T-LIGHT HOLDER,61.0,2011-02-26 18:09:42.410040,7.54,15682.0,United Kingdom,459.94
564652,84406B,CREAM CUPID HEARTS COAT HANGER,63.0,2011-04-04 15:50:55.005392,10.26,16724.0,United Kingdom,646.38
566519,71053,WHITE METAL LANTERN,95.0,2011-07-08 16:03:28.961662,10.28,17367.0,United Kingdom,976.5999999999999
506460,84029E,RED WOOLLY HOTTIE WHITE HEART,56.0,2011-06-01 13:09:40.645161,7.0,15697.0,Germany,392.0
513916,84029E,RED WOOLLY HOTTIE WHITE HEART,40.0,2010-01-08 01:28:23.108147,4.66,13729.0,United Kingdom,186.4
584491,21730,GLASS STAR FROSTED T-LIGHT HOLDER,29.0,2011-09-26 01:09:10.995195,7.16,15555.0,France,207.64000000000001
509378,22632,HAND WARMER RED POLKA DOT,6.0,2010-07-19 00:46:52.511030,14.58,17952.0,United Kingdom,87.48
568975,22633,HAND WARMER UNION JACK,52.0,2010-10-09 07:20:30.826551,24.13,17129.0,France,1254.76
516213,22632,HAND WARMER RED POLKA DOT,24.0,2010-03-17 15:48:30.991273,10.05,16221.0,Australia,241.20000000000002
595424,22752,SET 7 BABUSHKA NESTING BOXES,34.0,2010-06-27 19:56:43.745465,1.09,17188.0,United Kingdom,37.06
538252,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7.0,2010-08-05 19:59:41.645259,0.56,16781.0,Australia,3.9200000000000004
556689,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,75.0,2010-12-27 23:23:00.488283,20.03,17068.0,Germany,1502.25
599076,21730,GLASS STAR FROSTED T-LIGHT HOLDER,36.0,2011-01-30 18:23:41.080498,1.31,16730.0,United Kingdom,47.160000000000004
545909,84406B,CREAM CUPID HEARTS COAT HANGER,20.0,2010-04-29 01:28:48.522404,7.51,14429.0,Germany,150.2
504953,84406B,CREAM CUPID HEARTS COAT HANGER,63.0,2011-02-05 06:22:46.016276,11.14,12704.0,United Kingdom,701.82
570130,85123A,WHITE HANGING HEART T-LIGHT HOLDER,69.0,2011-12-07 23:41:13.301304,19.84,14899.0,Germany,1368.96
508840,20719,WOODLAND CHARLOTTE BAG 16PE,88.0,2011-08-13 11:41:42.951269,16.03,15207.0,United Kingdom,1410.64
570482,22752,SET 7 BABUSHKA NESTING BOXES,30.0,2010-08-13 20:45:43.327777,24.23,17727.0,Spain,726.9
574787,85123A,WHITE HANGING HEART T-LIGHT HOLDER,97.0,2011-10-06 14:42:09.424453,4.95,15832.0,United Kingdom,480.15000000000003
566523,84029E,RED WOOLLY HOTTIE WHITE HEART,84.0,2011-05-23 01:39:40.821649,7.25,14008.0,United Kingdom,609.0
584110,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,22.0,2011-05-12 15:35:06.206490,20.33,16721.0,United Kingdom,447.26
506149,22632,HAND WARMER RED POLKA DOT,27.0,2011-05-02 14:11:31.126581,16.11,13946.0,Germany,434.96999999999997
555968,22632,HAND WARMER RED POLKA DOT,38.0,2010-01-02 20:26:05.800568,16.28,12095.0,Netherlands,618.6400000000001
545279,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,60.0,2010-02-17 15:43:42.963035,20.41,14074.0,United Kingdom,1224.6
501901,85123A,WHITE HANGING HEART T-LIGHT HOLDER,70.0,2011-01-20 13:31:42.186488,10.4,16931.0,United Kingdom,728.0
518787,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32.0,2011-05-11 04:51:08.065496,14.51,13918.0,Netherlands,464.32
591119,21730,GLASS STAR FROSTED T-LIGHT HOLDER,92.0,2010-04-05 11:20:06.824198,24.13,14534.0,Spain,2219.96
570691,84406B,CREAM CUPID HEARTS COAT HANGER,80.0,2010-12-26 05:42:14.719090,12.97,12239.0,United Kingdom,1037.6000000000001
525121,71053,WHITE METAL LANTERN,27.0,2011-10-06 18:10:33.238552,2.86,13327.0,United Kingdom,77.22
506017,22752,SET 7 BABUSHKA NESTING BOXES,3.0,2010-10-24 06:49:35.585841,17.67,13142.0,United Kingdom,53.010000000000005
590636,22752,SET 7 BABUSHKA NESTING BOXES,49.0,2011-01-23 21:24:49.910775,7.08,15223.0,France,346.92
575465,84029E,RED WOOLLY HOTTIE WHITE HEART,30.0,2011-05-25 21:23:25.196587,9.12,13415.0,United Kingdom,273.59999999999997
566616,22633,HAND WARMER UNION JACK,22.0,2010-09-11 08:59:54.705363,18.11,14398.0,France,398.41999999999996
502021,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19.0,2011-01-31 04:48:52.522796,9.5,12760.0,Australia,180.5
556326,71053,WHITE METAL LANTERN,31.0,2011-07-23 22:29:21.349151,23.56,15642.0,United Kingdom,730.36
511379,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20.0,2010-01-21 21:10:17.354642,3.85,13552.0,United Kingdom,77.0
500770,22632,HAND WARMER RED POLKA DOT,19.0,2010-11-16 08:48:53.934699,2.18,12862.0,United Kingdom,41.42
587706,84029E,RED WOOLLY HOTTIE WHITE HEART,2.0,2010-03-05 01:37:59.164623,19.64,16035.0,Germany,39.28
509933,84029E,RED WOOLLY HOTTIE WHITE HEART,40.0,2011-10-11 00:38:15.754485,10.33,13155.0,United Kingdom,413.2
512381,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,91.0,2011-06-15 00:10:35.356407,23.38,13671.0,United Kingdom,2127.58
507359,71053,WHITE METAL LANTERN,72.0,2011-06-11 02:23:52.375723,14.95,13328.0,United Kingdom,1076.3999999999999
556097,84029E,RED WOOLLY HOTTIE WHITE HEART,54.0,2010-08-15 12:42:17.189920,16.67,13029.0,United Kingdom,900.1800000000001
523830,71053,WHITE METAL LANTERN,27.0,2011-09-15 16:48:48.287086,0.98,14376.0,United Kingdom,26.46
546134,21730,GLASS STAR FROSTED T-LIGHT HOLDER,79.0,2010-06-04 19:41:37.303657,16.93,15241.0,United Kingdom,1337.47
591470,22632,HAND WARMER RED POLKA DOT,78.0,2009-12-09 04:14:25.496617,11.78,15871.0,United Kingdom,918.8399999999999
534364,84029E,RED WOOLLY HOTTIE WHITE HEART,84.0,2011-07-02 19:23:24.490636,20.02,12538.0,United Kingdom,1681.68
574283,22752,SET 7 BABUSHKA NESTING BOXES,19.0,2011-02-21 23:32:36.544759,14.92,13857.0,France,283.48
577692,22752,SET 7 BABUSHKA NESTING BOXES,82.0,2010-11-13 02:39:58.117462,10.6,17626.0,Germany,869.1999999999999
537122,21730,GLASS STAR FROSTED T-LIGHT HOLDER,25.0,2010-12-04 07:30:06.883027,1.65,16538.0,France,41.25
582754,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,88.0,2010-02-09 18:26:05.094617,23.99,17019.0,United Kingdom,2111.12
542607,22632,HAND WARMER RED POLKA DOT,74.0,2010-01-13 09:59:04.229826,8.42,14196.0,United Kingdom,623.08
574594,20719,WOODLAND CHARLOTTE BAG 16PE,66.0,2010-04-07 01:32:28.779292,17.66,13950.0,United Kingdom,1165.56
598279,71053,WHITE METAL LANTERN,96.0,2010-10-07 22:20:44.592607,15.06,13610.0,Germany,1445.76
582823,84029E,RED WOOLLY HOTTIE WHITE HEART,35.0,2010-08-02 17:19:09.642121,14.51,17937.0,Germany,507.84999999999997
527033,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,51.0,2011-07-27 20:16:04.329836,14.69,15163.0,United Kingdom,749.1899999999999
589806,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,71.0,2010-03-29 14:21:15.654475,22.22,16007.0,United Kingdom,1577.62
585310,22633,HAND WARMER UNION JACK,27.0,2011-07-28 17:06:27.214432,23.02,16675.0,United Kingdom,621.54
564457,22752,SET 7 BABUSHKA NESTING BOXES,97.0,2010-08-07 17:08:51.228551,21.67,16751.0,France,2101.9900000000002
502759,22752,SET 7 BABUSHKA NESTING BOXES,43.0,2010-05-08 02:33:36.903618,1.97,12226.0,United Kingdom,84.71
560693,22633,HAND WARMER UNION JACK,55.0,2011-01-11 10:42:41.898225,2.96,17054.0,United Kingdom,162.8
577617,20719,WOODLAND CHARLOTTE BAG 16PE,71.0,2010-10-08 08:45:56.034905,14.2,12591.0,United Kingdom,1008.1999999999999
573355,22632,HAND WARMER RED POLKA DOT,6.0,2011-04-29 01:05:47.681145,21.24,16119.0,United Kingdom,127.44
528309,84029E,RED WOOLLY HOTTIE WHITE HEART,6.0,2011-11-24 00:30:55.240709,8.23,17858.0,United Kingdom,49.38
575449,85123A,WHITE HANGING HEART T-LIGHT HOLDER,77.0,2011-10-30 11:47:38.750857,13.93,14075.0,United Kingdom,1072.61
594226,71053,WHITE METAL LANTERN,77.0,2010-10-28 06:20:30.473575,24.67,16948.0,United Kingdom,1899.5900000000001
522896,20719,WOODLAND CHARLOTTE BAG 16PE,2.0,2010-07-01 19:27:38.633199,19.29,14671.0,United Kingdom,38.58
563506,84029E,RED WOOLLY HOTTIE WHITE HEART,51.0,2010-11-06 16:06:18.390038,24.58,14022.0,United Kingdom,1253.58
558620,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,61.0,2010-06-24 12:03:36.021178,2.76,14078.0,United Kingdom,168.35999999999999
573067,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19.0,2011-09-12 17:36:40.098048,11.87,17774.0,United Kingdom,225.52999999999997
587232,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2.0,2010-01-21 02:04:06.377095,1.94,15950.0,United Kingdom,3.88
589365,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,51.0,2009-12-13 17:38:55.640749,8.71,15881.0,Germany,444.21000000000004
579504,20719,WOODLAND CHARLOTTE BAG 16PE,26.0,2011-11-03 04:21:46.010393,5.87,15321.0,United Kingdom,152.62
539970,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,70.0,2011-06-15 05:23:11.077556,8.26,16145.0,United Kingdom,578.1999999999999
567144,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20.0,2011-01-31 18:42:27.779194,23.71,14436.0,Australia,474.20000000000005
550248,84406B,CREAM CUPID HEARTS COAT HANGER,54.0,2011-08-25 13:42:51.428571,8.46,15359.0,France,456.84000000000003
549778,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,15.0,2011-10-29 02:47:52.516913,16.2,13730.0,United Kingdom,243.0
532077,84029E,RED WOOLLY HOTTIE WHITE HEART,6.0,2010-09-14 09:56:14.801451,17.24,17885.0,United Kingdom,103.44
553869,21730,GLASS STAR FROSTED T-LIGHT HOLDER,92.0,2011-05-07 01:51:49.363663,24.6,15662.0,United Kingdom,2263.2000000000003
529863,22752,SET 7 BABUSHKA NESTING BOXES,35.0,2010-05-03 04:28:07.224237,13.88,17110.0,United Kingdom,485.8
529399,84029E,RED WOOLLY HOTTIE WHITE HEART,75.0,2011-02-08 03:50:42.298264,18.94,14973.0,France,1420.5
585331,22633,HAND WARMER UNION JACK,8.0,2010-01-03 06:51:17.242866,9.86,13029.0,United Kingdom,78.88
567680,85123A,WHITE HANGING HEART T-LIGHT HOLDER,57.0,2010-03-19 07:45:04.853417,4.69,12411.0,United Kingdom,267.33000000000004
500899,21730,GLASS STAR FROSTED T-LIGHT HOLDER,50.0,2010-02-15 16:50:21.472693,11.03,13981.0,Germany,551.5
543890,84029E,RED WOOLLY HOTTIE WHITE HEART,88.0,2011-09-21 15:13:04.665163,10.81,13347.0,Spain,951.2800000000001
585975,21730,GLASS STAR FROSTED T-LIGHT HOLDER,21.0,2010-04-05 23:29:30.173546,17.54,15470.0,United Kingdom,368.34
539999,84406B,CREAM CUPID HEARTS COAT HANGER,36.0,2010-06-01 22:13:41.021668,10.45,13305.0,United Kingdom,376.2
594303,85123A,WHITE HANGING HEART T-LIGHT HOLDER,71.0,2011-03-06 15:27:20.278458,23.88,16286.0,United Kingdom,1695.48
544577,22632,HAND WARMER RED POLKA DOT,69.0,2011-04-01 04:29:23.467006,24.58,14833.0,United Kingdom,1696.02
552592,71053,WHITE METAL LANTERN,58.0,2011-07-15 14:46:32.038435,13.32,16680.0,United Kingdom,772.5600000000001
536184,20719,WOODLAND CHARLOTTE BAG 16PE,63.0,2010-11-14 09:55:32.444357,14.18,17054.0,United Kingdom,893.34
576778,84406B,CREAM CUPID HEARTS COAT HANGER,93.0,2011-05-30 03:51:07.712520,10.49,13853.0,United Kingdom,975.57
506594,22633,HAND WARMER UNION JACK,16.0,2010-09-09 18:47:32.750269,9.21,16595.0,Germany,147.36
506377,22632,HAND WARMER RED POLKA DOT,78.0,2009-12-12 03:26:33.685655,1.5,12815.0,United Kingdom,117.0
